instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
15370754,60042,NIFTYNXT5025OCT69300CE,NIFTYNXT50,0.0,2025-10-28,69300.0,0.05,25,CE,NFO-OPT,NFO
15371522,60045,NIFTYNXT5025OCT69300PE,NIFTYNXT50,0.0,2025-10-28,69300.0,0.05,25,PE,NFO-OPT,NFO
15371778,60046,NIFTYNXT5025OCT69400CE,NIFTYNXT50,0.0,2025-10-28,69400.0,0.05,25,CE,NFO-OPT,NFO
15372034,60047,NIFTYNXT5025OCT69400PE,NIFTYNXT50,0.0,2025-10-28,69400.0,0.05,25,PE,NFO-OPT,NFO
15372290,60048,NIFTYNXT5025OCT69500CE,NIFTYNXT50,0.0,2025-10-28,69500.0,0.05,25,CE,NFO-OPT,NFO
15373570,60053,NIFTYNXT5025OCT69500PE,NIFTYNXT50,0.0,2025-10-28,69500.0,0.05,25,PE,NFO-OPT,NFO
15373826,60054,NIFTYNXT5025OCT69600CE,NIFTYNXT50,0.0,2025-10-28,69600.0,0.05,25,CE,NFO-OPT,NFO
15374082,60055,NIFTYNXT5025OCT69600PE,NIFTYNXT50,0.0,2025-10-28,69600.0,0.05,25,PE,NFO-OPT,NFO
15374338,60056,NIFTYNXT5025OCT69700CE,NIFTYNXT50,0.0,2025-10-28,69700.0,0.05,25,CE,NFO-OPT,NFO
15374594,60057,NIFTYNXT5025OCT69700PE,NIFTYNXT50,0.0,2025-10-28,69700.0,0.05,25,PE,NFO-OPT,NFO
15374850,60058,NIFTYNXT5025OCT69800CE,NIFTYNXT50,0.0,2025-10-28,69800.0,0.05,25,CE,NFO-OPT,NFO
15375362,60060,NIFTYNXT5025OCT69800PE,NIFTYNXT50,0.0,2025-10-28,69800.0,0.05,25,PE,NFO-OPT,NFO
15375874,60062,NIFTYNXT5025OCT69900CE,NIFTYNXT50,0.0,2025-10-28,69900.0,0.05,25,CE,NFO-OPT,NFO
15376130,60063,NIFTYNXT5025OCT69900PE,NIFTYNXT50,0.0,2025-10-28,69900.0,0.05,25,PE,NFO-OPT,NFO
15376386,60064,NIFTYNXT5025OCT70000CE,NIFTYNXT50,0.0,2025-10-28,70000.0,0.05,25,CE,NFO-OPT,NFO
15376642,60065,NIFTYNXT5025OCT70000PE,NIFTYNXT50,0.0,2025-10-28,70000.0,0.05,25,PE,NFO-OPT,NFO
15376898,60066,NIFTYNXT5025OCT70100CE,NIFTYNXT50,0.0,2025-10-28,70100.0,0.05,25,CE,NFO-OPT,NFO
15378178,60071,NIFTYNXT5025OCT70100PE,NIFTYNXT50,0.0,2025-10-28,70100.0,0.05,25,PE,NFO-OPT,NFO
15378434,60072,NIFTYNXT5025OCT70200CE,NIFTYNXT50,0.0,2025-10-28,70200.0,0.05,25,CE,NFO-OPT,NFO
15378690,60073,NIFTYNXT5025OCT70200PE,NIFTYNXT50,0.0,2025-10-28,70200.0,0.05,25,PE,NFO-OPT,NFO
15378946,60074,NIFTYNXT5025OCT70300CE,NIFTYNXT50,0.0,2025-10-28,70300.0,0.05,25,CE,NFO-OPT,NFO
15380226,60079,NIFTYNXT5025OCT70300PE,NIFTYNXT50,0.0,2025-10-28,70300.0,0.05,25,PE,NFO-OPT,NFO
15380482,60080,NIFTYNXT5025OCT70400CE,NIFTYNXT50,0.0,2025-10-28,70400.0,0.05,25,CE,NFO-OPT,NFO
15380738,60081,NIFTYNXT5025OCT70400PE,NIFTYNXT50,0.0,2025-10-28,70400.0,0.05,25,PE,NFO-OPT,NFO
15380994,60082,NIFTYNXT5025OCT70500CE,NIFTYNXT50,0.0,2025-10-28,70500.0,0.05,25,CE,NFO-OPT,NFO
15381250,60083,NIFTYNXT5025OCT70500PE,NIFTYNXT50,0.0,2025-10-28,70500.0,0.05,25,PE,NFO-OPT,NFO
15381506,60084,NIFTYNXT5025OCT70600CE,NIFTYNXT50,0.0,2025-10-28,70600.0,0.05,25,CE,NFO-OPT,NFO
15383042,60090,NIFTYNXT5025OCT70600PE,NIFTYNXT50,0.0,2025-10-28,70600.0,0.05,25,PE,NFO-OPT,NFO
15383298,60091,NIFTYNXT5025OCT70700CE,NIFTYNXT50,0.0,2025-10-28,70700.0,0.05,25,CE,NFO-OPT,NFO
15383554,60092,NIFTYNXT5025OCT70700PE,NIFTYNXT50,0.0,2025-10-28,70700.0,0.05,25,PE,NFO-OPT,NFO
15383810,60093,NIFTYNXT5025OCT70800CE,NIFTYNXT50,0.0,2025-10-28,70800.0,0.05,25,CE,NFO-OPT,NFO
15384066,60094,NIFTYNXT5025OCT70800PE,NIFTYNXT50,0.0,2025-10-28,70800.0,0.05,25,PE,NFO-OPT,NFO
15408130,60188,NIFTYNXT5025OCT70900CE,NIFTYNXT50,0.0,2025-10-28,70900.0,0.05,25,CE,NFO-OPT,NFO
15411458,60201,NIFTYNXT5025OCT70900PE,NIFTYNXT50,0.0,2025-10-28,70900.0,0.05,25,PE,NFO-OPT,NFO
15412994,60207,NIFTYNXT5025OCT71000CE,NIFTYNXT50,0.0,2025-10-28,71000.0,0.05,25,CE,NFO-OPT,NFO
15413250,60208,NIFTYNXT5025OCT71000PE,NIFTYNXT50,0.0,2025-10-28,71000.0,0.05,25,PE,NFO-OPT,NFO
15413506,60209,NIFTYNXT5025OCT71100CE,NIFTYNXT50,0.0,2025-10-28,71100.0,0.05,25,CE,NFO-OPT,NFO
15413762,60210,NIFTYNXT5025OCT71100PE,NIFTYNXT50,0.0,2025-10-28,71100.0,0.05,25,PE,NFO-OPT,NFO
15414018,60211,NIFTYNXT5025OCT71200CE,NIFTYNXT50,0.0,2025-10-28,71200.0,0.05,25,CE,NFO-OPT,NFO
15414274,60212,NIFTYNXT5025OCT71200PE,NIFTYNXT50,0.0,2025-10-28,71200.0,0.05,25,PE,NFO-OPT,NFO
15414530,60213,NIFTYNXT5025OCT71300CE,NIFTYNXT50,0.0,2025-10-28,71300.0,0.05,25,CE,NFO-OPT,NFO
15415554,60217,NIFTYNXT5025OCT71300PE,NIFTYNXT50,0.0,2025-10-28,71300.0,0.05,25,PE,NFO-OPT,NFO
15417346,60224,NIFTYNXT5025OCT71400CE,NIFTYNXT50,0.0,2025-10-28,71400.0,0.05,25,CE,NFO-OPT,NFO
15417602,60225,NIFTYNXT5025OCT71400PE,NIFTYNXT50,0.0,2025-10-28,71400.0,0.05,25,PE,NFO-OPT,NFO
15418370,60228,NIFTYNXT5025OCT71500CE,NIFTYNXT50,0.0,2025-10-28,71500.0,0.05,25,CE,NFO-OPT,NFO
15418626,60229,NIFTYNXT5025OCT71500PE,NIFTYNXT50,0.0,2025-10-28,71500.0,0.05,25,PE,NFO-OPT,NFO
15418882,60230,NIFTYNXT5025OCT71600CE,NIFTYNXT50,0.0,2025-10-28,71600.0,0.05,25,CE,NFO-OPT,NFO
15419650,60233,NIFTYNXT5025OCT71600PE,NIFTYNXT50,0.0,2025-10-28,71600.0,0.05,25,PE,NFO-OPT,NFO
15419906,60234,NIFTYNXT5025OCT71700CE,NIFTYNXT50,0.0,2025-10-28,71700.0,0.05,25,CE,NFO-OPT,NFO
15420674,60237,NIFTYNXT5025OCT71700PE,NIFTYNXT50,0.0,2025-10-28,71700.0,0.05,25,PE,NFO-OPT,NFO
15420930,60238,NIFTYNXT5025OCT71800CE,NIFTYNXT50,0.0,2025-10-28,71800.0,0.05,25,CE,NFO-OPT,NFO
15421186,60239,NIFTYNXT5025OCT71800PE,NIFTYNXT50,0.0,2025-10-28,71800.0,0.05,25,PE,NFO-OPT,NFO
15421442,60240,NIFTYNXT5025OCT71900CE,NIFTYNXT50,0.0,2025-10-28,71900.0,0.05,25,CE,NFO-OPT,NFO
15421698,60241,NIFTYNXT5025OCT71900PE,NIFTYNXT50,0.0,2025-10-28,71900.0,0.05,25,PE,NFO-OPT,NFO
15421954,60242,NIFTYNXT5025OCT72000CE,NIFTYNXT50,0.0,2025-10-28,72000.0,0.05,25,CE,NFO-OPT,NFO
15422210,60243,NIFTYNXT5025OCT72000PE,NIFTYNXT50,0.0,2025-10-28,72000.0,0.05,25,PE,NFO-OPT,NFO
15422466,60244,NIFTYNXT5025OCT72100CE,NIFTYNXT50,0.0,2025-10-28,72100.0,0.05,25,CE,NFO-OPT,NFO
15422722,60245,NIFTYNXT5025OCT72100PE,NIFTYNXT50,0.0,2025-10-28,72100.0,0.05,25,PE,NFO-OPT,NFO
15422978,60246,NIFTYNXT5025OCT72200CE,NIFTYNXT50,0.0,2025-10-28,72200.0,0.05,25,CE,NFO-OPT,NFO
15423234,60247,NIFTYNXT5025OCT72200PE,NIFTYNXT50,0.0,2025-10-28,72200.0,0.05,25,PE,NFO-OPT,NFO
15423490,60248,NIFTYNXT5025OCT72300CE,NIFTYNXT50,0.0,2025-10-28,72300.0,0.05,25,CE,NFO-OPT,NFO
15423746,60249,NIFTYNXT5025OCT72300PE,NIFTYNXT50,0.0,2025-10-28,72300.0,0.05,25,PE,NFO-OPT,NFO
15424002,60250,NIFTYNXT5025OCT72400CE,NIFTYNXT50,0.0,2025-10-28,72400.0,0.05,25,CE,NFO-OPT,NFO
15424258,60251,NIFTYNXT5025OCT72400PE,NIFTYNXT50,0.0,2025-10-28,72400.0,0.05,25,PE,NFO-OPT,NFO
15424514,60252,NIFTYNXT5025OCT72500CE,NIFTYNXT50,0.0,2025-10-28,72500.0,0.05,25,CE,NFO-OPT,NFO
15424770,60253,NIFTYNXT5025OCT72500PE,NIFTYNXT50,0.0,2025-10-28,72500.0,0.05,25,PE,NFO-OPT,NFO
15425026,60254,NIFTYNXT5025OCT72600CE,NIFTYNXT50,0.0,2025-10-28,72600.0,0.05,25,CE,NFO-OPT,NFO
15425282,60255,NIFTYNXT5025OCT72600PE,NIFTYNXT50,0.0,2025-10-28,72600.0,0.05,25,PE,NFO-OPT,NFO
15425538,60256,NIFTYNXT5025OCT72700CE,NIFTYNXT50,0.0,2025-10-28,72700.0,0.05,25,CE,NFO-OPT,NFO
15425794,60257,NIFTYNXT5025OCT72700PE,NIFTYNXT50,0.0,2025-10-28,72700.0,0.05,25,PE,NFO-OPT,NFO
15426050,60258,NIFTYNXT5025OCT72800CE,NIFTYNXT50,0.0,2025-10-28,72800.0,0.05,25,CE,NFO-OPT,NFO
15427074,60262,NIFTYNXT5025OCT72800PE,NIFTYNXT50,0.0,2025-10-28,72800.0,0.05,25,PE,NFO-OPT,NFO
15427330,60263,NIFTYNXT5025OCT72900CE,NIFTYNXT50,0.0,2025-10-28,72900.0,0.05,25,CE,NFO-OPT,NFO
15427842,60265,NIFTYNXT5025OCT72900PE,NIFTYNXT50,0.0,2025-10-28,72900.0,0.05,25,PE,NFO-OPT,NFO
15428354,60267,NIFTYNXT5025OCT73000CE,NIFTYNXT50,0.0,2025-10-28,73000.0,0.05,25,CE,NFO-OPT,NFO
15428610,60268,NIFTYNXT5025OCT73000PE,NIFTYNXT50,0.0,2025-10-28,73000.0,0.05,25,PE,NFO-OPT,NFO
15428866,60269,NIFTYNXT5025OCT73100CE,NIFTYNXT50,0.0,2025-10-28,73100.0,0.05,25,CE,NFO-OPT,NFO
15429122,60270,NIFTYNXT5025OCT73100PE,NIFTYNXT50,0.0,2025-10-28,73100.0,0.05,25,PE,NFO-OPT,NFO
15429634,60272,NIFTYNXT5025OCT73200CE,NIFTYNXT50,0.0,2025-10-28,73200.0,0.05,25,CE,NFO-OPT,NFO
15429890,60273,NIFTYNXT5025OCT73200PE,NIFTYNXT50,0.0,2025-10-28,73200.0,0.05,25,PE,NFO-OPT,NFO
15432706,60284,NIFTYNXT5025OCT73300CE,NIFTYNXT50,0.0,2025-10-28,73300.0,0.05,25,CE,NFO-OPT,NFO
15432962,60285,NIFTYNXT5025OCT73300PE,NIFTYNXT50,0.0,2025-10-28,73300.0,0.05,25,PE,NFO-OPT,NFO
15433730,60288,NIFTYNXT5025OCT73400CE,NIFTYNXT50,0.0,2025-10-28,73400.0,0.05,25,CE,NFO-OPT,NFO
15433986,60289,NIFTYNXT5025OCT73400PE,NIFTYNXT50,0.0,2025-10-28,73400.0,0.05,25,PE,NFO-OPT,NFO
15444226,60329,NIFTYNXT5025OCT73500CE,NIFTYNXT50,0.0,2025-10-28,73500.0,0.05,25,CE,NFO-OPT,NFO
15444482,60330,NIFTYNXT5025OCT73500PE,NIFTYNXT50,0.0,2025-10-28,73500.0,0.05,25,PE,NFO-OPT,NFO
15447810,60343,NIFTYNXT5025OCT73600CE,NIFTYNXT50,0.0,2025-10-28,73600.0,0.05,25,CE,NFO-OPT,NFO
15448066,60344,NIFTYNXT5025OCT73600PE,NIFTYNXT50,0.0,2025-10-28,73600.0,0.05,25,PE,NFO-OPT,NFO
15449346,60349,NIFTYNXT5025OCT73700CE,NIFTYNXT50,0.0,2025-10-28,73700.0,0.05,25,CE,NFO-OPT,NFO
15450114,60352,NIFTYNXT5025OCT73700PE,NIFTYNXT50,0.0,2025-10-28,73700.0,0.05,25,PE,NFO-OPT,NFO
15450626,60354,NIFTYNXT5025OCT73800CE,NIFTYNXT50,0.0,2025-10-28,73800.0,0.05,25,CE,NFO-OPT,NFO
15450882,60355,NIFTYNXT5025OCT73800PE,NIFTYNXT50,0.0,2025-10-28,73800.0,0.05,25,PE,NFO-OPT,NFO
15452162,60360,NIFTYNXT5025OCT73900CE,NIFTYNXT50,0.0,2025-10-28,73900.0,0.05,25,CE,NFO-OPT,NFO
15452418,60361,NIFTYNXT5025OCT73900PE,NIFTYNXT50,0.0,2025-10-28,73900.0,0.05,25,PE,NFO-OPT,NFO
15453186,60364,NIFTYNXT5025OCT74000CE,NIFTYNXT50,0.0,2025-10-28,74000.0,0.05,25,CE,NFO-OPT,NFO
15453442,60365,NIFTYNXT5025OCT74000PE,NIFTYNXT50,0.0,2025-10-28,74000.0,0.05,25,PE,NFO-OPT,NFO
15456770,60378,NIFTYNXT5025OCT74500CE,NIFTYNXT50,0.0,2025-10-28,74500.0,0.05,25,CE,NFO-OPT,NFO
15457026,60379,NIFTYNXT5025OCT74500PE,NIFTYNXT50,0.0,2025-10-28,74500.0,0.05,25,PE,NFO-OPT,NFO
15461122,60395,NIFTYNXT5025OCT75000CE,NIFTYNXT50,0.0,2025-10-28,75000.0,0.05,25,CE,NFO-OPT,NFO
15461378,60396,NIFTYNXT5025OCT75000PE,NIFTYNXT50,0.0,2025-10-28,75000.0,0.05,25,PE,NFO-OPT,NFO
15464706,60409,NIFTYNXT5025OCT75500CE,NIFTYNXT50,0.0,2025-10-28,75500.0,0.05,25,CE,NFO-OPT,NFO
15464962,60410,NIFTYNXT5025OCT75500PE,NIFTYNXT50,0.0,2025-10-28,75500.0,0.05,25,PE,NFO-OPT,NFO
15467266,60419,NIFTYNXT5025OCT76000CE,NIFTYNXT50,0.0,2025-10-28,76000.0,0.05,25,CE,NFO-OPT,NFO
15467522,60420,NIFTYNXT5025OCT76000PE,NIFTYNXT50,0.0,2025-10-28,76000.0,0.05,25,PE,NFO-OPT,NFO
15470082,60430,NIFTYNXT5025OCT76500CE,NIFTYNXT50,0.0,2025-10-28,76500.0,0.05,25,CE,NFO-OPT,NFO
15470338,60431,NIFTYNXT5025OCT76500PE,NIFTYNXT50,0.0,2025-10-28,76500.0,0.05,25,PE,NFO-OPT,NFO
15473666,60444,NIFTYNXT5025OCT77000CE,NIFTYNXT50,0.0,2025-10-28,77000.0,0.05,25,CE,NFO-OPT,NFO
15473922,60445,NIFTYNXT5025OCT77000PE,NIFTYNXT50,0.0,2025-10-28,77000.0,0.05,25,PE,NFO-OPT,NFO
15480578,60471,NIFTYNXT5025OCT77500CE,NIFTYNXT50,0.0,2025-10-28,77500.0,0.05,25,CE,NFO-OPT,NFO
15480834,60472,NIFTYNXT5025OCT77500PE,NIFTYNXT50,0.0,2025-10-28,77500.0,0.05,25,PE,NFO-OPT,NFO
15493122,60520,NIFTYNXT5025OCT78000CE,NIFTYNXT50,0.0,2025-10-28,78000.0,0.05,25,CE,NFO-OPT,NFO
15493378,60521,NIFTYNXT5025OCT78000PE,NIFTYNXT50,0.0,2025-10-28,78000.0,0.05,25,PE,NFO-OPT,NFO
15495682,60530,NIFTYNXT5025OCT78500CE,NIFTYNXT50,0.0,2025-10-28,78500.0,0.05,25,CE,NFO-OPT,NFO
15495938,60531,NIFTYNXT5025OCT78500PE,NIFTYNXT50,0.0,2025-10-28,78500.0,0.05,25,PE,NFO-OPT,NFO
15498242,60540,NIFTYNXT5025OCT79000CE,NIFTYNXT50,0.0,2025-10-28,79000.0,0.05,25,CE,NFO-OPT,NFO
15498498,60541,NIFTYNXT5025OCT79000PE,NIFTYNXT50,0.0,2025-10-28,79000.0,0.05,25,PE,NFO-OPT,NFO
15499266,60544,NIFTYNXT5025OCT79500CE,NIFTYNXT50,0.0,2025-10-28,79500.0,0.05,25,CE,NFO-OPT,NFO
15499522,60545,NIFTYNXT5025OCT79500PE,NIFTYNXT50,0.0,2025-10-28,79500.0,0.05,25,PE,NFO-OPT,NFO
15499778,60546,NIFTYNXT5025OCT80000CE,NIFTYNXT50,0.0,2025-10-28,80000.0,0.05,25,CE,NFO-OPT,NFO
15500546,60549,NIFTYNXT5025OCT80000PE,NIFTYNXT50,0.0,2025-10-28,80000.0,0.05,25,PE,NFO-OPT,NFO
13694466,53494,NIFTYNXT5025NOV55500CE,NIFTYNXT50,0.0,2025-11-25,55500.0,0.05,25,CE,NFO-OPT,NFO
13694722,53495,NIFTYNXT5025NOV55500PE,NIFTYNXT50,0.0,2025-11-25,55500.0,0.05,25,PE,NFO-OPT,NFO
13697026,53504,NIFTYNXT5025NOV56000CE,NIFTYNXT50,0.0,2025-11-25,56000.0,0.05,25,CE,NFO-OPT,NFO
13697282,53505,NIFTYNXT5025NOV56000PE,NIFTYNXT50,0.0,2025-11-25,56000.0,0.05,25,PE,NFO-OPT,NFO
13699586,53514,NIFTYNXT5025NOV56500CE,NIFTYNXT50,0.0,2025-11-25,56500.0,0.05,25,CE,NFO-OPT,NFO
13699842,53515,NIFTYNXT5025NOV56500PE,NIFTYNXT50,0.0,2025-11-25,56500.0,0.05,25,PE,NFO-OPT,NFO
13702146,53524,NIFTYNXT5025NOV57000CE,NIFTYNXT50,0.0,2025-11-25,57000.0,0.05,25,CE,NFO-OPT,NFO
13702402,53525,NIFTYNXT5025NOV57000PE,NIFTYNXT50,0.0,2025-11-25,57000.0,0.05,25,PE,NFO-OPT,NFO
13704706,53534,NIFTYNXT5025NOV57500CE,NIFTYNXT50,0.0,2025-11-25,57500.0,0.05,25,CE,NFO-OPT,NFO
13704962,53535,NIFTYNXT5025NOV57500PE,NIFTYNXT50,0.0,2025-11-25,57500.0,0.05,25,PE,NFO-OPT,NFO
13707266,53544,NIFTYNXT5025NOV58000CE,NIFTYNXT50,0.0,2025-11-25,58000.0,0.05,25,CE,NFO-OPT,NFO
13707522,53545,NIFTYNXT5025NOV58000PE,NIFTYNXT50,0.0,2025-11-25,58000.0,0.05,25,PE,NFO-OPT,NFO
13709826,53554,NIFTYNXT5025NOV58500CE,NIFTYNXT50,0.0,2025-11-25,58500.0,0.05,25,CE,NFO-OPT,NFO
13710082,53555,NIFTYNXT5025NOV58500PE,NIFTYNXT50,0.0,2025-11-25,58500.0,0.05,25,PE,NFO-OPT,NFO
13712386,53564,NIFTYNXT5025NOV59000CE,NIFTYNXT50,0.0,2025-11-25,59000.0,0.05,25,CE,NFO-OPT,NFO
13712642,53565,NIFTYNXT5025NOV59000PE,NIFTYNXT50,0.0,2025-11-25,59000.0,0.05,25,PE,NFO-OPT,NFO
13714946,53574,NIFTYNXT5025NOV59500CE,NIFTYNXT50,0.0,2025-11-25,59500.0,0.05,25,CE,NFO-OPT,NFO
13715202,53575,NIFTYNXT5025NOV59500PE,NIFTYNXT50,0.0,2025-11-25,59500.0,0.05,25,PE,NFO-OPT,NFO
13718274,53587,NIFTYNXT5025NOV60000CE,NIFTYNXT50,0.0,2025-11-25,60000.0,0.05,25,CE,NFO-OPT,NFO
13719554,53592,NIFTYNXT5025NOV60000PE,NIFTYNXT50,0.0,2025-11-25,60000.0,0.05,25,PE,NFO-OPT,NFO
13724674,53612,NIFTYNXT5025NOV60500CE,NIFTYNXT50,0.0,2025-11-25,60500.0,0.05,25,CE,NFO-OPT,NFO
13725186,53614,NIFTYNXT5025NOV60500PE,NIFTYNXT50,0.0,2025-11-25,60500.0,0.05,25,PE,NFO-OPT,NFO
13731330,53638,NIFTYNXT5025NOV61000CE,NIFTYNXT50,0.0,2025-11-25,61000.0,0.05,25,CE,NFO-OPT,NFO
13731586,53639,NIFTYNXT5025NOV61000PE,NIFTYNXT50,0.0,2025-11-25,61000.0,0.05,25,PE,NFO-OPT,NFO
13733890,53648,NIFTYNXT5025NOV61500CE,NIFTYNXT50,0.0,2025-11-25,61500.0,0.05,25,CE,NFO-OPT,NFO
13734146,53649,NIFTYNXT5025NOV61500PE,NIFTYNXT50,0.0,2025-11-25,61500.0,0.05,25,PE,NFO-OPT,NFO
13734914,53652,NIFTYNXT5025NOV61700CE,NIFTYNXT50,0.0,2025-11-25,61700.0,0.05,25,CE,NFO-OPT,NFO
13735170,53653,NIFTYNXT5025NOV61700PE,NIFTYNXT50,0.0,2025-11-25,61700.0,0.05,25,PE,NFO-OPT,NFO
13735426,53654,NIFTYNXT5025NOV61800CE,NIFTYNXT50,0.0,2025-11-25,61800.0,0.05,25,CE,NFO-OPT,NFO
13735682,53655,NIFTYNXT5025NOV61800PE,NIFTYNXT50,0.0,2025-11-25,61800.0,0.05,25,PE,NFO-OPT,NFO
13735938,53656,NIFTYNXT5025NOV61900CE,NIFTYNXT50,0.0,2025-11-25,61900.0,0.05,25,CE,NFO-OPT,NFO
13736194,53657,NIFTYNXT5025NOV61900PE,NIFTYNXT50,0.0,2025-11-25,61900.0,0.05,25,PE,NFO-OPT,NFO
13736450,53658,NIFTYNXT5025NOV62000CE,NIFTYNXT50,0.0,2025-11-25,62000.0,0.05,25,CE,NFO-OPT,NFO
13736706,53659,NIFTYNXT5025NOV62000PE,NIFTYNXT50,0.0,2025-11-25,62000.0,0.05,25,PE,NFO-OPT,NFO
13736962,53660,NIFTYNXT5025NOV62100CE,NIFTYNXT50,0.0,2025-11-25,62100.0,0.05,25,CE,NFO-OPT,NFO
13737218,53661,NIFTYNXT5025NOV62100PE,NIFTYNXT50,0.0,2025-11-25,62100.0,0.05,25,PE,NFO-OPT,NFO
13737474,53662,NIFTYNXT5025NOV62200CE,NIFTYNXT50,0.0,2025-11-25,62200.0,0.05,25,CE,NFO-OPT,NFO
13737730,53663,NIFTYNXT5025NOV62200PE,NIFTYNXT50,0.0,2025-11-25,62200.0,0.05,25,PE,NFO-OPT,NFO
13737986,53664,NIFTYNXT5025NOV62300CE,NIFTYNXT50,0.0,2025-11-25,62300.0,0.05,25,CE,NFO-OPT,NFO
13738242,53665,NIFTYNXT5025NOV62300PE,NIFTYNXT50,0.0,2025-11-25,62300.0,0.05,25,PE,NFO-OPT,NFO
13738498,53666,NIFTYNXT5025NOV62400CE,NIFTYNXT50,0.0,2025-11-25,62400.0,0.05,25,CE,NFO-OPT,NFO
13738754,53667,NIFTYNXT5025NOV62400PE,NIFTYNXT50,0.0,2025-11-25,62400.0,0.05,25,PE,NFO-OPT,NFO
13739010,53668,NIFTYNXT5025NOV62500CE,NIFTYNXT50,0.0,2025-11-25,62500.0,0.05,25,CE,NFO-OPT,NFO
13739266,53669,NIFTYNXT5025NOV62500PE,NIFTYNXT50,0.0,2025-11-25,62500.0,0.05,25,PE,NFO-OPT,NFO
13739522,53670,NIFTYNXT5025NOV62600CE,NIFTYNXT50,0.0,2025-11-25,62600.0,0.05,25,CE,NFO-OPT,NFO
13739778,53671,NIFTYNXT5025NOV62600PE,NIFTYNXT50,0.0,2025-11-25,62600.0,0.05,25,PE,NFO-OPT,NFO
13740034,53672,NIFTYNXT5025NOV62700CE,NIFTYNXT50,0.0,2025-11-25,62700.0,0.05,25,CE,NFO-OPT,NFO
13740290,53673,NIFTYNXT5025NOV62700PE,NIFTYNXT50,0.0,2025-11-25,62700.0,0.05,25,PE,NFO-OPT,NFO
13740546,53674,NIFTYNXT5025NOV62800CE,NIFTYNXT50,0.0,2025-11-25,62800.0,0.05,25,CE,NFO-OPT,NFO
13740802,53675,NIFTYNXT5025NOV62800PE,NIFTYNXT50,0.0,2025-11-25,62800.0,0.05,25,PE,NFO-OPT,NFO
13741058,53676,NIFTYNXT5025NOV62900CE,NIFTYNXT50,0.0,2025-11-25,62900.0,0.05,25,CE,NFO-OPT,NFO
13741314,53677,NIFTYNXT5025NOV62900PE,NIFTYNXT50,0.0,2025-11-25,62900.0,0.05,25,PE,NFO-OPT,NFO
13741570,53678,NIFTYNXT5025NOV63000CE,NIFTYNXT50,0.0,2025-11-25,63000.0,0.05,25,CE,NFO-OPT,NFO
13741826,53679,NIFTYNXT5025NOV63000PE,NIFTYNXT50,0.0,2025-11-25,63000.0,0.05,25,PE,NFO-OPT,NFO
13742338,53681,NIFTYNXT5025NOV63100CE,NIFTYNXT50,0.0,2025-11-25,63100.0,0.05,25,CE,NFO-OPT,NFO
13742594,53682,NIFTYNXT5025NOV63100PE,NIFTYNXT50,0.0,2025-11-25,63100.0,0.05,25,PE,NFO-OPT,NFO
13742850,53683,NIFTYNXT5025NOV63200CE,NIFTYNXT50,0.0,2025-11-25,63200.0,0.05,25,CE,NFO-OPT,NFO
13743106,53684,NIFTYNXT5025NOV63200PE,NIFTYNXT50,0.0,2025-11-25,63200.0,0.05,25,PE,NFO-OPT,NFO
13743362,53685,NIFTYNXT5025NOV63300CE,NIFTYNXT50,0.0,2025-11-25,63300.0,0.05,25,CE,NFO-OPT,NFO
13743618,53686,NIFTYNXT5025NOV63300PE,NIFTYNXT50,0.0,2025-11-25,63300.0,0.05,25,PE,NFO-OPT,NFO
13743874,53687,NIFTYNXT5025NOV63400CE,NIFTYNXT50,0.0,2025-11-25,63400.0,0.05,25,CE,NFO-OPT,NFO
13744130,53688,NIFTYNXT5025NOV63400PE,NIFTYNXT50,0.0,2025-11-25,63400.0,0.05,25,PE,NFO-OPT,NFO
13744386,53689,NIFTYNXT5025NOV63500CE,NIFTYNXT50,0.0,2025-11-25,63500.0,0.05,25,CE,NFO-OPT,NFO
13744642,53690,NIFTYNXT5025NOV63500PE,NIFTYNXT50,0.0,2025-11-25,63500.0,0.05,25,PE,NFO-OPT,NFO
13744898,53691,NIFTYNXT5025NOV63600CE,NIFTYNXT50,0.0,2025-11-25,63600.0,0.05,25,CE,NFO-OPT,NFO
13745154,53692,NIFTYNXT5025NOV63600PE,NIFTYNXT50,0.0,2025-11-25,63600.0,0.05,25,PE,NFO-OPT,NFO
13745410,53693,NIFTYNXT5025NOV63700CE,NIFTYNXT50,0.0,2025-11-25,63700.0,0.05,25,CE,NFO-OPT,NFO
13746178,53696,NIFTYNXT5025NOV63700PE,NIFTYNXT50,0.0,2025-11-25,63700.0,0.05,25,PE,NFO-OPT,NFO
13746434,53697,NIFTYNXT5025NOV63800CE,NIFTYNXT50,0.0,2025-11-25,63800.0,0.05,25,CE,NFO-OPT,NFO
13746690,53698,NIFTYNXT5025NOV63800PE,NIFTYNXT50,0.0,2025-11-25,63800.0,0.05,25,PE,NFO-OPT,NFO
13746946,53699,NIFTYNXT5025NOV63900CE,NIFTYNXT50,0.0,2025-11-25,63900.0,0.05,25,CE,NFO-OPT,NFO
13750274,53712,NIFTYNXT5025NOV63900PE,NIFTYNXT50,0.0,2025-11-25,63900.0,0.05,25,PE,NFO-OPT,NFO
13750530,53713,NIFTYNXT5025NOV64000CE,NIFTYNXT50,0.0,2025-11-25,64000.0,0.05,25,CE,NFO-OPT,NFO
